19251
13182	13024
13182	17513
13182	9383
13182	9405
13182	11362
13182	8330
13182	17759
13182	18954
13182	17704
13182	14303
13182	9916
13182	6902
13182	19247
13182	11873
13182	13562
13182	15963
13182	15948
13182	12795
13182	4808
13182	2822
13182	2366
13182	11746
13182	13240
13182	2539
13182	17414
13182	9540
13182	4348
13182	6656
13182	3637
13182	16984
13182	11310
13182	3484
13182	11052
13182	2270
13182	13807
13182	3916
13182	1066
13182	13394
13182	2758
13182	15818
13182	17797
13182	19133
13182	5365
13182	16130
13182	6617
13182	10098
13182	16064
13182	2749
13182	222
13182	10956
13182	5134
13182	553
13182	7860
13182	11285
13182	11887
13182	15316
13182	7319
13182	1563
13182	16060
13182	4490
13182	11229
13182	13059
13182	15256
13182	11641
13182	18390
13182	5705
13182	7136
13182	8622
13182	17864
13182	14236
13182	16099
13182	8161
13182	16546
13182	7804
13182	5125
13182	17910
13182	6376
13182	3782
13182	2496
13182	16409
13182	15629
13182	9376
13182	9651
13182	16726
13182	8773
13182	15089
13182	17602
13182	3092
13182	5234
13182	17553
13182	9794
13182	12327
13182	183
13182	15244
13182	9098
13182	2359
13182	18782
13182	4450
13182	11863
13182	18902
13182	3868
13182	15810
13182	13979
13182	2310
13182	5649
13182	1156
13182	5687
13182	10735
13182	14421
13182	10803
13182	17705
13182	5014
13182	16908
13182	3142
13182	18029
13182	2255
13182	16655
13182	15518
13182	8596
13182	9656
13182	12544
13182	1360
13182	18934
13182	4719
13182	18911
13182	8881
13182	1036
13182	329
13182	15934
13182	12803
13182	19248
13182	11764
13182	17169
13182	5886
13182	2816
13182	742
13182	13183
13182	1126
13182	96
13182	10380
13182	3812
13182	19043
13182	15677
13182	13655
13182	1017
13182	590
13182	16708
13182	4935
13182	4194
13182	14275
13182	1446
13182	17118
13182	6609
13182	8035
13182	1808
13182	17296
13182	7049
13182	1220
13182	10424
13182	16817
13182	14703
13182	8336
13182	12137
13182	3049
13182	18640
13182	17358
13182	1403
13182	7810
13182	12366
13182	11708
13182	2868
13182	11449
13182	6836
13182	16346
13182	15092
13182	11990
13182	2317
13182	995
13182	13285
13182	2457
13182	9382
13182	8934
13182	11022
13182	11967
13182	5449
13182	12508
13182	9294
13182	17006
13182	12396
13182	9429
13182	19131
13182	13440
13182	7629
13182	18880
13182	1288
13182	6545
13182	7529
13182	10047
13182	12351
13182	4955
13182	18605
13182	1735
13182	7913
13182	4499
13182	11432
13182	7406
13182	3595
13182	105
13182	14274
13182	6452
13182	8905
13182	16609
13182	3278
13182	11061
13182	204
13182	2647
13182	2623
13182	15768
13182	10144
13182	4186
13182	15030
13182	6428
13182	4364
13182	14352
13182	567
13182	9393
13182	17247
13182	322
13182	7978
13182	18693
13182	12529
13182	10154
13182	11590
13182	10621
13182	1970
13182	7042
13182	18065
13182	5758
13182	6757
13182	13202
13182	4445
13182	17399
13182	13892
13182	1293
13182	9327
13182	14989
13182	18172
13182	11737
13182	2764
13182	13547
13182	3198
13182	5591
13182	12782
13182	15616
13182	1365
13182	5499
13182	4195
13182	12338
13182	17391
13182	2277
13182	16281
13182	5686
13182	17764
13182	9760
13182	3103
13182	13822
13182	14752
13182	14006
13182	10457
13182	9008
13182	9750
13182	18770
13182	1237
13182	13156
